-329.32471320964396,21.52
-318.3472271775827,23.88
-307.36974079627544,24.25
-296.39225418213755,25.505
-285.41476698592305,26.755
-274.43727967329323,28.34
-263.45979212783277,29.195
-252.48230423312634,31.695
-241.50481587275863,32.87
-230.5273273959756,36.04
-219.5498385699466,38.
-208.57234951108694,40.165
-197.59486010298133,43.145
-186.61737034562975,46.025
-175.63988047186285,49.295
-164.66239001601934,53.435
-153.68489956017584,57.21
-142.70740852225572,61.03
-131.72991736792028,64.93
-120.7524259807542,69.86
-109.77493424434215,75.395
-98.79744215868413,81.305
-87.81994972378016,88.425
-76.84245705604553,95.905
-65.86496403906494,101.195
-54.88747078925371,109.61
-43.909977190196514,116.8
-32.93248335830867,123.81
-21.954989177174866,130.64
-10.977494879625738,136.975
0.,138.58
