2,49.74211859,,,0,0.614739489
3,32.0413831,,,0.0976399,-0.153684989
4,14.6458327,,,0.1964664,0.109774875
5,41.50212104,,,0.2951711,-0.087819993
6,40.89175085,,,0.3939117,0.263459748
7,3.964354381,,,0.4917741,0.307369744
8,52.18359935,,,0.5904938,0.768424361
9,39.06064028,,,0.6881706,0.504964613
10,21.97027497,,,0.7858976,0.395189621
11,65.00137333,,,0.8846542,0.746469363
12,57.98211615,,,0.9834697,-0.417144853
13,45.16434217,,,1.0812152,0.087819877
14,41.19693594,,,1.1798564,-0.065864995
15,49.13174841,,,1.2775667,-0.175639987
16,53.40433973,,,1.3754225,0.856244355
17,44.85915708,,,1.4740804,0.59278449
18,46.38508255,,,1.571933,0.570829492
19,54.62508011,,,1.6705591,0.702559366
20,27.46360668,,,1.7693567,0.483009615
21,46.38508255,,,1.8671387,0.263459748
22,57.37174596,,,1.9659342,0.153684872
23,55.2354503,,,2.0636473,0.285414746
24,64.08581805,,,2.1613531,0.241504633
25,44.85915708,,,2.2601052,0.702559366
26,47.60582293,,,2.3578,0.922109233
27,69.57914975,,,2.4564802,0.526919495
28,56.76137577,,,2.5542118,0.922109233
29,43.94360179,,,2.652969,0.329324743
30,55.5406354,,,2.7519612,0.043909764
31,55.2354503,,,2.8494826,0.153684872
32,57.37174596,,,2.9483558,-0.021954998
33,3.353984191,,,3.0471472,-0.197594985
34,42.72286142,,,3.1447675,0.526919495
35,62.86507767,,,3.2434792,0.548874494
36,17.69768365,,,3.3412135,0.483009615
37,44.24878689,,,3.4390759,0.59278449
38,57.37174596,,,3.5377999,-0.021954998
39,48.52137822,,,3.6354471,-0.087819993
40,28.37916196,,,3.7332569,-0.109774992
41,51.26804407,,,3.830859,0.219549634
42,20.1391644,,,3.9297954,-0.285414746
43,36.92434462,,,4.0283591,0.461054733
44,57.67693106,,,4.1272076,0.746469363
45,30.82064272,,,4.2259711,0.483009615
46,41.19693594,,,4.3246771,0.658649602
47,2.133243812,,,4.4239254,-0.329324859
48,44.55397198,,,4.5222196,0.109774875
49,66.22211371,,,4.6199612,0.504964613
50,48.21619312,,,4.7178818,0.504964613
51,60.72878201,,,4.8163839,0.768424361
52,56.15100558,,,4.9151786,0.96601923
53,21.35990478,,,5.0139479,0.526919495
54,49.4369335,,,5.1127003,0.131729874
55,34.17767876,,,5.2114854,0.131729874
56,31.43101291,,,5.4027702,0.065864879
57,49.13174841,,,5.5004718,0.526919495
58,20.74953459,,,5.5991773,0.043909764
59,37.22952971,,,5.6979511,0.329324743
60,20.1391644,,,5.7968017,1.119704102
61,43.3332316,,,5.8956471,0.351279741
62,51.87841426,,,5.9943851,0.702559366
63,11.89916684,,,6.0930645,0.526919495
64,20.4443495,,,6.1918045,-0.13172999
65,68.05322428,,,6.2906229,0.526919495
66,31.12582781,,,6.3894505,0.59278449
67,28.98953215,,,6.488214,1.09774922
68,66.52729881,,,6.5869275,0.614739489
69,17.08731346,,,6.6856896,0.548874494
70,51.26804407,,,6.7844819,0.263459748
71,40.89175085,,,6.8821356,0.219549634
72,-6.717123936,,,6.9813476,0.41714462
73,51.26804407,,,7.0808061,0.658649602
74,60.72878201,,,7.1794734,0.96601923
75,57.06656087,,,7.2782645,0.922109233
76,61.94952239,,,7.3759523,0.395189621
77,47.60582293,,,7.4737991,0.307369744
78,49.13174841,,,7.5725559,0.241504633
79,53.40433973,,,7.6713992,0.263459748
80,29.90508744,,,7.7699537,0.768424361
81,48.21619312,,,7.8678985,0.790379359
82,52.79396954,,,7.9675129,0.96601923
83,16.47694327,,,8.0663705,0.439099502
84,17.39249855,,,8.1640646,0.373234623
85,-7.63267922,,,8.2628994,0.329324743
86,20.74953459,,,8.3604784,-0.307369744
87,17.39249855,,,8.4593524,0.900154235
88,5.18509476,,,8.558147,0.636694487
89,26.2428663,,,8.6568648,1.031884109
90,34.78804895,,,8.7556306,1.295344089
91,17.39249855,,,8.8543321,0.175639871
92,38.75545518,,,8.952065,0.263459748
93,-26.85934019,,,9.050844,0.395189621
94,19.83397931,,,9.1486277,0.021954882
95,28.98953215,,,9.2473849,0.680604368
96,8.542130802,,,9.3461149,0.614739489
97,42.72286142,,,9.4448161,0.812334358
98,22.58064516,,,9.5436626,0.548874494
99,51.57322916,,,9.6414038,0.504964613
100,25.32731101,,,9.7391157,0.395189621
101,4.269539476,,,9.8379374,-0.219549867
102,48.82656331,,,9.9366644,0.175639871
103,52.18359935,,,10.0353665,0.636694487
104,43.02804651,,,10.1341493,0.439099502
105,49.13174841,,,10.2329672,0.944064232
106,38.75545518,,,10.3316985,-0.065864995
107,50.35248878,,,10.430462,-0.439099618
108,11.89916684,,,10.5292249,0.087819877
109,25.02212592,,,10.6279706,-0.263459864
110,34.48286386,,,10.7268183,0.241504633
111,5.18509476,,,10.8255044,0.329324743
112,31.736198,,,10.9243638,0.483009615
113,-17.09341716,,,11.0230941,-0.175639987
114,-5.191198462,,,11.1207187,-0.197594985
115,36.31397443,,,11.220629,0
116,0.302133244,,,11.319342,-0.241504866
117,16.17175817,,,11.4171063,0.548874494
118,35.70360424,,,11.5158556,0.461054733
119,-10.07415998,,,11.6145083,0.526919495
120,41.50212104,,,11.7123666,0.526919495
121,10.06805628,,,11.8111481,-0.526919728
122,18.91842402,,,11.9098696,-0.461054617
123,45.77471236,,,12.0085598,0.680604368
124,9.152500992,,,12.1063965,0.373234623
125,26.85323649,,,12.2050993,0.548874494
126,37.8398999,,,12.3038457,0.658649602
127,28.98953215,,,12.4016487,0.329324743
128,31.736198,,,12.5003864,0.153684872
129,-5.801568651,,,12.5991102,-0.065864995
130,14.95101779,,,12.6979042,-0.197594985
131,25.63249611,,,12.8891875,0.153684872
132,-2.139347514,,,12.9879785,0.153684872
133,27.15842158,,,13.0866454,0.175639871
134,24.10657064,,,13.1855149,0.746469363
135,-7.327494125,,,13.2842335,0.636694487
136,45.16434217,,,13.3829832,0.439099502
137,45.16434217,,,13.4806882,0.746469363
138,51.87841426,,,13.5794939,0.021954882
139,-15.26230659,,,13.6771208,0.065864879
140,10.98361156,,,13.7759757,0.329324743
141,10.67842647,,,13.8747015,0.504964613
142,-47.61192663,,,13.9725449,0.768424361
143,10.37324137,,,14.1636104,0.285414746
144,25.63249611,,,14.2625286,0.768424361
145,-35.70970794,,,14.3611878,1.185568981
146,19.22360912,,,14.459439,0.395189621
147,12.50953703,,,14.5577225,0.636694487
148,-35.40452284,,,14.6564767,0.351279741
149,11.28879666,,,14.7552268,0.153684872
150,-19.22971282,,,14.8539822,0.702559366
151,-0.308236946,,,14.9527528,0.812334358
152,16.47694327,,,15.0503969,0.680604368
153,-14.3467513,,,15.1492354,1.053839223
154,22.58064516,,,15.2479746,0.790379359
155,-13.73638112,,,15.3467516,0.504964613
156,31.12582781,,,15.4444955,0.285414746
157,32.95693838,,,15.5422454,0.483009615
158,-14.95712149,,,15.6411148,0.351279741
159,6.100650044,,,15.7386998,0.329324743
160,37.22952971,,,15.8363683,0.614739489
161,27.76879177,,,15.9341415,0.307369744
162,31.43101291,,,16.0328809,1.141659101
163,-26.85934019,,,16.1316601,0.504964613
164,12.50953703,,,16.2314867,-0.087819993
165,-51.27414777,,,16.3302851,0.131729874
166,1.522873623,,,16.4280577,0.329324743
167,16.78212836,,,16.5267468,0.197594869
168,-7.02230903,,,16.6254799,0.768424361
169,3.353984191,,,16.724237,0.746469363
170,25.63249611,,,16.9155494,0.702559366
171,-33.87859737,,,17.0143228,0.570829492
172,32.65175329,,,17.1120914,0.483009615
173,3.964354381,,,17.2107502,0.087819877
174,23.80138554,,,17.3096312,-0.043909997
175,21.05471969,,,17.4072383,-0.636694487
176,-15.26230659,,,17.5049019,0.197594869
177,2.133243812,,,17.6037034,0.109774875
178,-5.801568651,,,17.7015673,0.197594869
179,-16.78823206,,,17.8002548,0.987974112
180,-3.360087893,,,17.8979644,0.680604368
181,-27.46971038,,,17.9967376,0.680604368
182,-17.09341716,,,18.0944615,0.746469363
183,3.964354381,,,18.1921674,-0.109774992
184,-47.30674154,,,18.2908433,0.241504633
185,-7.327494125,,,18.3896942,-0.021954998
186,-21.97637867,,,18.4884533,0.351279741
187,-25.33341472,,,18.5872366,0.702559366
188,-6.411938841,,,18.6859225,0.307369744
189,-35.09933775,,,18.7847467,0.439099502
190,-58.59859004,,,18.8834654,-0.570829725
191,-14.04156621,,,18.9813632,0.131729874
192,-44.86526078,,,19.0789238,-0.285414746
193,-33.26822718,,,19.1777961,-0.307369744
194,3.659169286,,,19.2764138,0.636694487
195,-73.55265969,,,19.3752176,0.944064232
196,-42.72896512,,,19.4729206,0.724514364
197,-14.6519364,,,19.5717316,0.790379359
198,-34.18378246,,,19.6704669,-0.087819993
199,-25.02822962,,,19.7691952,0.241504633
200,-21.06082339,,,19.868002,0.329324743
201,1.828058718,,,19.9667947,0.812334358
202,-54.02081362,,,20.0644915,0.658649602
203,-27.46971038,,,20.1622425,0.636694487
204,-30.21637623,,,20.2610276,0.768424361
205,-39.37192907,,,20.3598555,0.087819877
206,-55.85192419,,,20.4585048,0.373234623
207,-12.21045564,,,20.5573215,0.175639871
208,-25.94378491,,,20.6561065,0.285414746
209,-7.327494125,,,20.7548807,1.185568981
210,-55.241554,,,20.8526383,1.229478978
211,-15.26230659,,,20.9512778,0.768424361
212,-43.03415021,,,21.0501198,0.790379359
213,-57.98821986,,,21.1477968,-0.087819993
214,-8.243049409,,,21.2465716,-0.021954998
215,-36.62526322,,,21.3443249,-0.109774992
216,-48.52748192,,,21.4429907,0.351279741
217,-11.29490036,,,21.5407491,0.461054733
218,-68.05932798,,,21.6386005,0.680604368
219,-47.91711173,,,21.737197,0.768424361
220,-20.4504532,,,21.8349968,0.41714462
221,-25.33341472,,,21.9338227,0.944064232
222,-9.463789789,,,22.0314513,0.131729874
223,-46.69637135,,,22.1304276,-0.13172999
224,-45.78081606,,,22.2289823,0.395189621
225,-28.69045076,,,22.3277465,0.746469363
226,-35.70970794,,,22.4264913,0.812334358
227,-12.82082583,,,22.5252786,1.185568981
228,-47.61192663,,,22.6241231,0.241504633
229,-42.72896512,,,22.7238238,0.329324743
230,-14.04156621,,,22.8227357,0.263459748
231,-58.59859004,,,22.9213718,0.41714462
232,-27.16452528,,,23.0191098,0.922109233
233,-31.13193152,,,23.1179156,0.900154235
234,-60.73488571,,,23.2166291,0.96601923
235,-15.26230659,,,23.3154227,0.219549634
236,-62.56599628,,,23.4142107,0.504964613
237,-81.79265725,,,23.5129995,0.065864879
238,-35.09933775,,,23.6117228,0.087819877
239,-67.1437727,,,23.7094489,0.812334358
240,-52.18970305,,,23.8072463,0.878199353
241,-38.45637379,,,23.9059158,0.83428924
242,-64.09192175,,,24.0036355,1.09774922
243,-37.54081851,,,24.1014175,0.570829492
244,-54.93636891,,,24.2001103,0.329324743
245,-68.05932798,,,24.2989867,0.373234623
246,-36.62526322,,,24.3977416,0.285414746
247,-69.89043855,,,24.4954502,0.83428924
248,-50.66377758,,,24.6856433,0.285414746
249,-63.48155156,,,24.7833875,0.285414746
250,-46.69637135,,,24.8820777,0.724514364
251,-28.08008057,,,24.9808937,0.329324743
252,-61.3452559,,,25.0787363,0.856244355
253,-53.71562853,,,25.1774305,1.207523979
254,-54.02081362,,,25.2761267,0.526919495
255,-41.81340983,,,25.3749653,0.219549634
256,-53.10525834,,,25.4735988,0.307369744
257,-71.72154912,,,25.5713735,0
