-108.46397457226084
-106.47143780710756
-106.80113409964717
-108.40228413071459
-108.62988953447193
-108.05765509432595
-106.50380511589887
-106.6619293927847
-107.4396240817209
-107.55651650585908
-106.50951768462632
-108.48904333437382
-107.90387786437982
-106.6104739329763
-107.8885085006422
-108.02496470372577
-106.89273323862996
-106.98629587665496
-108.66463845032926
-108.73609131417713
-106.8526520385565
-107.83280727764338
-107.64664092081767
-107.50285009962352
-106.86410276560648
-107.38982766366918
-107.61787215143771
-108.45433382110988
-107.69268199598984
-107.71762659118491
-107.6428047782262
-107.21183944589912
-107.95383878541162
-107.59294350989978
-106.11963432646029
-107.03596403595036
-106.64668157539985
-108.38301090414762
-107.07991437790277
-107.5335143578336
-107.72530265461126
-107.82704621963586
-107.62554330434865
-108.0884288044194
-108.16346527500357
-107.28645500428469
-107.21375222090752
-107.2099266942695
-108.46011819978635
-107.78480497292966
-106.71530840221273
-107.94999506786067
-107.45111781745726
-106.53808363791792
-107.72146457563161
-107.00539715260388
-107.49135255558006
-107.01685903536644
-106.18993230057539
-106.74391175899399
-107.51243203322373
-107.86929893044241
-107.2328812570317
-107.02832175627431
-107.44537084386086
-108.09612318448784
-107.50093378347886
-106.00760221717529
-106.8564688547616
-107.43579302442389
-107.37067942024348
-106.88128042265313
-107.80208409796302
-107.27497337085119
-107.31324876087821
-107.35536251451639
-107.10667279732482
-108.02881027515625
-108.34832513511748
-107.88658743691163
-107.15829123395618
-106.88700672616325
-106.55713048718484
-108.06919452133772
-106.73246979150363
-106.99202601509676
-106.99966652546306
-107.56801885150497
-107.26731941677849
-107.29985130872835
-107.33238996980258
-106.8431104040336
-107.16785207131288
-107.31516277632326
-107.504766439292
-107.48943638055849
-107.4396240817209
-107.9211702135502
-108.23083658824719
-107.2921961371032
-107.88274538059764
-107.46452824499092
-107.75601069055594
-108.3290586165916
-107.22714230065101
-106.27547204262751
-106.76870554742432
-107.56801885150497
-106.89082437792209
-107.55268257905941
-107.48177191563418
-108.07881136522035
-107.15446706248488
-107.7713669787337
-107.32281907241511
-107.82896654861759
-106.88318916727404
-107.25009938929456
-107.94807324470752
-107.44920213609505
-106.05316502056469
-107.1927129814891
-106.97483622794506
-107.52393112999984
-107.49326875411978
-107.3381327894929
-107.50668280248532
-107.80976432456174
-106.34203503034477
-108.39264721779463
-107.26540598677862
-106.7553545597593
-106.84692698824925
-107.27305984722011
-107.41855442925048
-106.66383547392483
-106.37057062830712
-106.7553545597593
-107.17932584692754
-107.18506305011665
-106.91564137857306
