1,1.1330795925792086e-10
2,9.124950266673036e-11
3,8.352389995682672e-11
4,7.933599475123405e-11
6,7.396018730589991e-11
10,6.973253535186809e-11
16,7.136643718311647e-11
25,7.78363992956026e-11
40,8.99540221538637e-11
63,1.0543166653134167e-10
100,1.2844111919919815e-10
158,1.5313728407627692e-10
251,1.7370920244753473e-10
398,2.0444388755374202e-10
631,2.3214911305997852e-10
1000,2.2879845680101261e-10
1585,1.6646545633110722e-10
3981,2.0667141595080686e-10
